id,public_id,name,SMILES,InDomain
1293,FDB001293,(E)-3-Hexen-1-ol,CC\C=C/CCO,TRUE
1301,FDB001301,Glucoconvallatoxoloside,CC1OC(OC2CCC3(CO)C4CCC5(C)C(CCC5(O)C4CCC3(O)C2)C2=CC(=O)OC2)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,TRUE
1324,FDB001324,3-Methylbutanoic acid,CC(C)CC(O)=O,TRUE
1325,FDB001325,Methyl 3-methylbutanoate,COC(=O)CC(C)C,TRUE
1326,FDB001326,Ethyl isovalerate,CCOC(=O)CC(C)C,TRUE
1327,FDB001327,Isopentyl isopentanoate,CC(C)CCOC(=O)CC(C)C,TRUE
1342,FDB001342,Melongoside O,CC(CCC1(O)OC2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O)COC1OC(CO)C(O)C(O)C1O,TRUE
1344,FDB001344,Hydroxycitronellol,CC(CCO)CCCC(C)(C)O,TRUE
1351,FDB001351,Gitonin,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
1353,FDB001353,Uttronin A,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
1355,FDB001355,Dexamethasone,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,TRUE
1356,FDB001356,Melongoside P,CC(CCC1(O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(O)C(OC2OC(C)C(O)C(O)C2O)C1OC1OC(CO)C(O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,TRUE
1358,FDB001358,Butyl propionate,CCCCOC(=O)CC,TRUE
1366,FDB001366,Ethyl propionate,CCOC(=O)CC,TRUE
1367,FDB001367,Propyl propionate,CCCOC(=O)CC,TRUE
1371,FDB001371,Benzyl propionate,CCC(=O)OCC1=CC=CC=C1,TRUE
1373,FDB001373,Cohulupone,CC(C)C(=O)C1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,TRUE
1389,FDB001389,"4,14-Dimethylergosta-8,25-dien-3-ol",CC(CCC(C)C(C)=C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)C1CC3,TRUE
1395,FDB001395,Diosbulbinoside D,CC12CC(OC(=O)C1CC(OC1OC(CO)C(O)C(O)C1O)=C1C3CC(CC21)OC3=O)C1=COC=C1,TRUE
1424,FDB001424,Methyl epijasmonate,CC\C=C/C[C@H]1[C@@H](CC(=O)OC)CCC1=O,TRUE
1442,FDB001442,(-)-Arctigenin,COC1=CC=C(C[C@H]2COC(=O)[C@@H]2CC2=CC=C(O)C(OC)=C2)C=C1OC,TRUE
1444,FDB001444,(-)-Arctiin,COC1=CC=C(C[C@H]2COC(=O)[C@@H]2CC2=CC=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(OC)=C2)C=C1OC,TRUE
1471,FDB001471,Butin,OC1=CC2=C(C=C1)C(=O)C[C@H](O2)C1=CC=C(O)C(O)=C1,TRUE
1472,FDB001472,Sakuranetin,[H][C@]1(CC(=O)C2=C(O1)C=C(OC)C=C2O)C1=CC=C(O)C=C1,TRUE
1473,FDB001473,6-Methylscutellarein,COC1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O,TRUE
1475,FDB001475,D-Arabitol,OCC(O)C(O)C(O)CO,TRUE
1482,FDB001482,Hexacosan-1-ol,CCCCCCCCCCCCCCCCCCCCCCCCCCO,TRUE
1495,FDB001495,Glucolepidiin,CCC(S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=NOS(O)(=O)=O,TRUE
1496,FDB001496,Glucoputranjivin,CC(C)C(S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=NOS([O-])(=O)=O,TRUE
1502,FDB001502,Glaucine,COC1=CC2=C(C=C1OC)C1=C(OC)C(OC)=CC3=C1C(C2)N(C)CC3,TRUE
1510,FDB001510,"4,8,5'-Trimethylpsoralen",CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,TRUE
1521,FDB001521,Verbenalin,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)CC(=O)[C@H]12,TRUE
1524,FDB001524,Ipomoeamarone,CC(C)CC(=O)CC1(C)CCC(O1)C1=COC=C1,TRUE
1526,FDB001526,Arctiopicrin,CC(CO)C(=O)O[C@H]1C\C(C)=C\CC\C(CO)=C\[C@H]2OC(=O)C(=C)[C@H]12,TRUE
1527,FDB001527,8-Deoxylactucin,[H]C1CC(C)=C2C(=O)C=C(CO)[C@]2([H])[C@H]2OC(=O)C(=C)C12,TRUE
1528,FDB001528,Geranylgeraniol,[H]\C(CO)=C(\C)CC\C([H])=C(/C)CC\C([H])=C(/C)CCC=C(C)C,TRUE
1530,FDB001530,Theasaponin,[H][C@@]12CC(C)(C)[C@@H](OC(=O)C(\C)=C/C)[C@H](OC(C)=O)[C@]1(CO)[C@H](O)C[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H]4O[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)C(O)=O)[C@@](C)(CO)[C@]3([H])CC[C@@]12C,TRUE
1531,FDB001531,Officinalisnin I,C[C@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC[C@@H]5C[C@H](CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TRUE
1536,FDB001536,"7,4'-Dihydroxyflavone",OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2,TRUE
1539,FDB001539,Eupatorin,COC1=CC=C(C=C1O)C1=CC(=O)C2=C(O)C(OC)=C(OC)C=C2O1,TRUE
1549,FDB001549,Isorhamnetin 3-vicianoside,COC1=C(O)C=CC(=C1)C1=C(O[C@@H]2O[C@H](CO[C@@H]3OC[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)C(=O)C2=C(O1)C=C(O)C=C2O,TRUE
1571,FDB001571,Cyanidin 3-(6''-acetylglucoside),[H][C@]1(COC(C)=O)O[C@@]([H])(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C(O)=C2)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,TRUE
1598,FDB001598,4-Hydroxyderricin,COC1=CC=C(C(=O)\C=C\C2=CC=C(O)C=C2)C(O)=C1CC=C(C)C,TRUE
1611,FDB001611,16-Hydroxy-hexadecanoic acid,OCCCCCCCCCCCCCCCC(O)=O,TRUE
1612,FDB001612,Sucrose 6-phosphate,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,TRUE
1621,FDB001621,5-Methylthiopentylglucosinolate,CSCCCCCC(S[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)=NOS(O)(=O)=O,TRUE
1625,FDB001625,n-Hexyl glucosinolate,CCCCCC\C(SC1OC(CO)C(O)C(O)C1O)=N/OS(O)(=O)=O,TRUE
1630,FDB001630,Aromadendrin 3-galactoside,OC[C@H]1O[C@@H](OC2C(OC3=C(C(O)=CC(O)=C3)C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@H]1O,TRUE
1635,FDB001635,Catechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,O[C@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C(O)=C1)C([C@H]1C(O)[C@H](OC3=C1C(O)=CC(O)=C3[C@H]1[C@H](O)[C@H](OC3=C1C(O)=CC(O)=C3)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C(O)=C1)=C(O)C=C2O,TRUE
1636,FDB001636,Epicatechin-(4beta->6)-catechin 3-gallate,OC1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C=C(O)C([C@@H]1[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C2O,TRUE
1637,FDB001637,Procyanidin B2 3-gallate,O[C@@H]1CC2=C(O[C@@H]1C1=CC=C(O)C(O)=C1)C([C@@H]1[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C(O)C=C2O,TRUE
1638,FDB001638,Catechin-(4alpha->8)-epicatechin 3'-gallate,O[C@@H]1[C@H](OC2=C([C@H]1C1=C(O)C=C(O)C3=C1O[C@@H]([C@@H](C3)OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC(O)=C(O)C=C1)C(O)=CC(O)=C2)C1=CC(O)=C(O)C=C1,TRUE
1639,FDB001639,Epicatechin-(4beta->8)-catechin 3-gallate,O[C@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C([C@@H]1[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC3=CC(O)=CC(O)=C13)C1=CC(O)=C(O)C=C1)=C(O)C=C2O,TRUE
1640,FDB001640,Epicatechin-(4beta->8)-epicatechin 3'-gallate,O[C@H]1[C@H](OC2=CC(O)=CC(O)=C2[C@@H]1C1=C(O)C=C(O)C2=C1O[C@@H]([C@@H](C2)OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC=C(O)C(O)=C1)C1=CC(O)=C(O)C=C1,TRUE
1641,FDB001641,[Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,O[C@H]1[C@H](OC2=C([C@@H]1C1=C(O)C=C(O)C3=C1O[C@@H]([C@H](O)[C@H]3C1=C(O)C=C(O)C3=C1O[C@@H]([C@@H](C3)OC(=O)C1=CC(O)=C(O)C(O)=C1)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1)C(O)=CC(O)=C2)C1=CC(O)=C(O)C=C1,TRUE
1642,FDB001642,Epicatechin-(4beta->8)-epicatechin-(4beta->8)-catechin 3''-gallate,O[C@H]1CC2=C(O[C@@H]1C1=CC=C(O)C(O)=C1)C([C@@H]1[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC3=C1C(O)=CC(O)=C3[C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3)C1=CC(O)=C(O)C=C1)C1=CC=C(O)C(O)=C1)=C(O)C=C2O,TRUE
1643,FDB001643,"ent-Epiafzelechin-(2alpha->7,4alpha->8)-catechin",O[C@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C1=C(O[C@]3(OC4=C(C1[C@@H]3O)C(O)=CC(O)=C4)C1=CC=C(O)C=C1)C=C2O,TRUE
1645,FDB001645,"Epicatechin-(2beta->7,4beta->8)-epicatechin-(4beta->8)-epicatechin-(4beta->6)-catechin",O[C@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C=C(O)C([C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3[C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC1=C3[C@@H]3[C@@H](O)[C@@](OC4=C3C(O)=CC(O)=C4)(O1)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1)C1=CC=C(O)C(O)=C1)=C2O,TRUE
1646,FDB001646,"Epicatechin-(2beta->7,4beta->8)-[epicatechin-(4beta->8)]2-catechin",O[C@H]1CC2=C(O[C@@H]1C1=CC=C(O)C(O)=C1)C([C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC(O)=C3[C@@H]1[C@@H](O)[C@H](OC3=C1C(O)=CC1=C3[C@@H]3[C@@H](O)[C@@](OC4=C3C(O)=CC(O)=C4)(O1)C1=CC(O)=C(O)C=C1)C1=CC(O)=C(O)C=C1)C1=CC=C(O)C(O)=C1)=C(O)C=C2O,TRUE
1650,FDB001650,5-O-Methylgenistein,COC1=CC(O)=CC2=C1C(=O)C(=CO2)C1=CC=C(O)C=C1,TRUE
1666,FDB001666,trans-p-Feruloyl-beta-D-glucopyranoside,COC1=C(O)C=CC(\C=C\C(=O)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C1,TRUE
1709,FDB001709,Isosakuranetin 7-[arabinosyl-(1->6)-glucoside],COC1=CC=C(C=C1)C1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O,TRUE
1715,FDB001715,Xanthoangelol H,COC1=C2CC(O)C(C)(C)OC2=C(C=C1)C(=O)\C=C\C1=CC=C(O)C=C1,TRUE
1753,FDB001753,"7,4'-Dimethoxyflavone",COC1=CC=C(C=C1)C1=CC(=O)C2=CC=C(OC)C=C2O1,TRUE
1755,FDB001755,Jacquinelin,[H][C@@]12CCC(C)=C3C(=O)C=C(CO)[C@]3([H])[C@@]1([H])OC(=O)[C@H]2C,TRUE
1756,FDB001756,Crepidiaside B,[H][C@@]12CCC(C)=C3C(=O)C=C(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@]3([H])[C@@]1([H])OC(=O)[C@H]2C,TRUE
1773,FDB001773,"(9Z)-beta,beta-Carotene",C/C(/C=C/C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,TRUE
1790,FDB001790,Chakasaponin I,OC[C@H]1O[C@@H](O[C@H]2C(O[C@H]3CC[C@@]4(C)[C@@]([H])(CC[C@]5(C)[C@]4([H])CC=C4[C@]6([H])CC(C)(C)[C@@H](OC(=O)C(\C)=C\C)[C@H](OC(C)=O)[C@]6(CO)[C@H](O)C[C@@]54C)C3(C)C)O[C@H](C(O)=O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,TRUE
1795,FDB001795,Cichorioside B,[H][C@]12OC(=O)[C@@H](C)[C@]1([H])[C@@H](O)CC(C)=C1C(=O)C=C(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@]21[H],TRUE
1797,FDB001797,Cichorioside D,C[C@H]1[C@@H]2CCC(C)=C3[C@@H]([C@H]2OC1=O)C(COC1O[C@H](CO[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=CC3=O,TRUE
1801,FDB001801,Cichorioside I,[H][C@]12CC(C)=C3C(=O)C=C(COC4OC(CO)C(O)C(O)C4O)[C@]3([H])[C@@H](O)[C@]1([H])[C@H](C)C(=O)O2,TRUE
1810,FDB001810,Floratheasaponin D,OC[C@H]1O[C@@]([H])(O[C@@H]2[C@@H](O[C@]3([H])OC[C@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H](O[C@@]2([H])O[C@H]2CC[C@@]3(C)[C@@]([H])(CC[C@]4(C)[C@]3([H])CC=C3[C@]5([H])CC(C)(C)[C@@H](OC(=O)C(\C)=C/C)[C@H](OC(=O)C)[C@]5(CO)[C@H](O)C[C@@]43C)C2(C)C)C(O)=O)[C@H](O)[C@@H](O)[C@H]1O,TRUE
1813,FDB001813,Floratheasaponin G,OC[C@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@]([H])(CC[C@]5(C)[C@]4([H])CC=C4[C@]6([H])CC(C)(C)[C@@H](OC(=O)C(\C)=C\C)[C@H](OC(C)=O)[C@]6(CO)[C@H](O)C[C@@]54C)C3(C)C)O[C@H](C(O)=O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,TRUE
1815,FDB001815,Floratheasaponin I,OC[C@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@]([H])(CC[C@]5(C)[C@]4([H])CC=C4[C@]6([H])CC(C)(C)[C@@H](OC(=O)C(\C)=C/C)[C@H](O)[C@]6(COC(C)=O)[C@H](O)C[C@@]54C)C3(C)C)O[C@H](C(O)=O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,TRUE
1823,FDB001823,Methyl ferulate,COC(=O)C=CC1=CC(OC)=C(O)C=C1,TRUE
1825,FDB001825,Methyl p-coumarate,COC(=O)C=CC1=CC=C(O)C=C1,TRUE
1828,FDB001828,Theasaponin A2,OC[C@H]1O[C@@H](O[C@H]2C(O[C@H]3CC[C@@]4(C)[C@@]([H])(CC[C@]5(C)[C@]4([H])CC=C4[C@]6([H])CC(C)(C)[C@@H](OC(=O)C(\C)=C/C)[C@H](O)[C@]6(COC(=O)C)[C@H](O)C[C@@]54C)[C@]3(C)CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)C2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,TRUE
1855,FDB001855,Kuguacin D,OCC(O)C(O)C(O)C(O)C(O)=O,TRUE
1871,FDB001871,Progesterone,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,TRUE
1872,FDB001872,Hentriacontan-8-one,CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCC,TRUE
1874,FDB001874,Tritriacontan-10-one,CCCCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCC,TRUE
1875,FDB001875,Tritriacontan-12-one,CCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCC,TRUE
1876,FDB001876,Tritriacontan-14-one,CCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCC,TRUE
1877,FDB001877,Tritriacontan-16-one,CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCC,TRUE
1878,FDB001878,Tritriacontan-8-one,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)CCCCCCC,TRUE
1900,FDB001900,Hulupinic acid,CC(C)=CCC1(CC=C(C)C)C(=O)C(O)=C(O)C1=O,TRUE
1901,FDB001901,Hulupone,CC(C)CC(=O)C1=C(O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,TRUE
1902,FDB001902,Humulinic acid A,CC(C)CC(=O)C1=C(O)C(O)C(CC=C(C)C)C1=O,TRUE
1927,FDB001927,Prenol,CC(C)=CCO,TRUE
1932,FDB001932,Physalin B,CC12OC(=O)C3(O)CCC4C(CC=C5CC=CC(=O)C45C)C45OC13C(C4=O)C1(C)CC2OC(=O)C1CO5,TRUE
1937,FDB001937,Isonuatigenin 3-[rhamnosyl-(1->2)-glucoside],CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)(O)CO1,TRUE
1941,FDB001941,Adhulupone,CCC(C)C(=O)C1C(=O)C(=O)C(CC=C(C)C)(CC=C(C)C)C1=O,TRUE
1956,FDB001956,Prehumulinic acid,CC(C)CCC(=O)C1=C(O)C(O)C(CC=C(C)C)C1=O,TRUE
1980,FDB001980,D-Gluconic acid,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,TRUE
1981,FDB001981,Calcium gluconate,[Ca++].OCC(O)C(O)C(O)C(O)C([O-])=O.OCC(O)C(O)C(O)C(O)C([O-])=O,TRUE
1982,FDB001982,D-Mannitol,OCC(O)C(O)C(O)C(O)CO,TRUE
1983,FDB001983,Taxifolin 3-xyloside,OC1COC(OC2C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC(O)=C(O)C=C2)C(O)C1O,TRUE
2000,FDB002000,(S)-Isocorydine,[H][C@@]12CC3=CC=C(OC)C(O)=C3C3=C(OC)C(OC)=CC(CCN1C)=C23,TRUE
2030,FDB002030,Laudanine,COC1=C(O)C=C(CC2N(C)CCC3=CC(OC)=C(OC)C=C23)C=C1,TRUE
2032,FDB002032,(S)-Laudanosine,COC1=C(OC)C=C(CC2N(C)CCC3=CC(OC)=C(OC)C=C23)C=C1,TRUE
2039,FDB002039,Laurotetanine,COC1=C(O)C=C2CC3NCCC4=CC(OC)=C(OC)C(C2=C1)=C34,TRUE
2054,FDB002054,Neotigogenin 3-[4''-glucosyl-6''-arabinosylglucoside],CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(COC3OCC(O)C(O)C3O)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,TRUE
2066,FDB002066,Glucobrassicin,OCC1OC(S\C(CC2=CNC3=CC=CC=C23)=N\OS(O)(=O)=O)C(O)C(O)C1O,TRUE
2074,FDB002074,Chikusetsusaponin VI,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC21C,TRUE
2075,FDB002075,Oripavine,COC1=CC=C2C3CC4=C5C(OC1C25CCN3C)=C(O)C=C4,TRUE
2077,FDB002077,Notoginsenoside D,CC(C)=CCCC(C)(OC1OC(COC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4OC4OCC(O)C(O)C4O)C(C)(C)C3CCC21C,TRUE
2085,FDB002085,Quinine hydrochloride,Cl.[H][C@@](O)(C1=C2C=C(OC)C=CC2=NC=C1)[C@]1([H])C[C@]2([H])CCN1C[C@]2([H])C=C,TRUE
2086,FDB002086,Quinine sulfate,OS(O)(=O)=O.COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)C2=C1.COC1=CC=C2N=CC=C([C@@H](O)[C@@H]3CC4CCN3C[C@@H]4C=C)C2=C1,TRUE
2087,FDB002087,Quinine,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12,TRUE
2089,FDB002089,(S)-Reticuline,COC1=C(O)C=C(CC2N(C)CCC3=CC(OC)=C(O)C=C23)C=C1,TRUE
2096,FDB002096,Boldine,COC1=C(O)C=C2CC3N(C)CCC4=CC(O)=C(OC)C(C2=C1)=C34,TRUE
2100,FDB002100,Caffeine,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,TRUE
2103,FDB002103,Carpaine,CC1NC2CCC1OC(=O)CCCCCCCC1CCC(OC(=O)CCCCCCC2)C(C)N1,TRUE
2116,FDB002116,Cinchonidine,OC(C1CC2CCN1CC2C=C)C1=CC=NC2=C1C=CC=C2,TRUE
2121,FDB002121,Coreximine,COC1=C(O)C=C2C3CC4=CC(O)=C(OC)C=C4CN3CCC2=C1,TRUE
2122,FDB002122,(S)-Corydine,[H][C@]12CC3=CC=C(OC)C(OC)=C3C3=C1C(CCN2C)=CC(OC)=C3O,TRUE
2141,FDB002141,(S)-Dicentrine,COC1=CC2=C(C=C1OC)C1=C3C(C2)N(C)CCC3=CC2=C1OCO2,TRUE
2150,FDB002150,Floribundine,COC1=C(O)C=C2CCN(C)C3CC4=CC=CC=C4C1=C23,TRUE
2163,FDB002163,beta1-Chaconine,CC1C2CCC(C)CN2C2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C12)OC1OC(CO)C(O)C(O)C1OC1OC(C)C(O)C(O)C1O,TRUE
2225,FDB002225,(S)-Isoboldine,COC1=CC2=C(CC3N(C)CCC4=C3C2=C(O)C(OC)=C4)C=C1O,TRUE
2237,FDB002237,Trigonelline,C[N+]1=CC=CC(=C1)C([O-])=O,TRUE
2250,FDB002250,L-Tryptophan,N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,TRUE
2251,FDB002251,(¡À)-Tryptophan,NC(CC1=CNC2=C1C=CC=C2)C(O)=O,TRUE
2253,FDB002253,3-Aminopropanoic acid,NCCC(O)=O,TRUE
2256,FDB002256,4-Chloro-L-tryptophan,NC(CC1=CNC2=CC=CC(Cl)=C12)C(O)=O,TRUE
2275,FDB002275,Na-L-Aspartyl-L-phenylalanine,NC(CC(O)=O)C(=O)NC(CC1=CC=CC=C1)C(O)=O,TRUE
2289,FDB002289,Linalyl propionate,CCC(=O)OC(C)(CCC=C(C)C)C=C,TRUE
2290,FDB002290,Linalyl isobutyrate,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,TRUE
2291,FDB002291,Linalyl butyrate,CCCC(=O)OC(C)(CCC=C(C)C)C=C,TRUE
2292,FDB002292,Linalyl isovalerate,CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C,TRUE
2293,FDB002293,Linalyl hexanoate,CCCCCC(=O)OC(C)(CCC=C(C)C)C=C,TRUE
2294,FDB002294,Linalyl caprylate,CCCCCCCC(=O)OC(C)(CCC=C(C)C)C=C,TRUE
2338,FDB002338,Methyl tetradecanoate,CCCCCCCCCCCCCC(=O)OC,TRUE
2354,FDB002354,"(3beta,4alpha,5alpha,23E)-4,14-Dimethylergosta-8,23-dien-3-ol",CC(C\C=C(/C)C(C)C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)C1CC3,TRUE
2412,FDB002412,Tangeritin,COC1=CC=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C(OC)=C2O1,TRUE
2415,FDB002415,"3,3',4',7-Tetrahydroxyflavan",OC1CC2=C(OC1C1=CC=C(O)C(O)=C1)C=C(O)C=C2,TRUE
2416,FDB002416,Neohesperidin dihydrochalcone,COC1=C(O)C=C(CCC(=O)C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C=C2O)C=C1,TRUE
2417,FDB002417,Norartocarpetin,OC1=CC(O)=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1,TRUE
2420,FDB002420,"7,8-Dimethylisoscutellarein",COC1=C(OC)C2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C=C1,TRUE
2422,FDB002422,Eupafolin,COC1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O,TRUE
