id,public_id,name,SMILES,SMILES,InDomain
210,FDB000210,Kaempferol 3-O-(2''-rhamnosyl-galactoside) 7-O-rhamnoside,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2OC2=C(OC3=CC(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2OC2=C(OC3=CC(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,FALSE
211,FDB000211,Kaempferol 3-O-(2''-rhamnosyl-6''-acetyl-galactoside) 7-O-rhamnoside,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](COC(O)=O)O[C@H]2OC2=C(OC3=CC(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](COC(O)=O)O[C@H]2OC2=C(OC3=CC(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@H](O)[C@H]1O,FALSE
214,FDB000214,Quercetin 3-O-rhamnosyl-(1->2)-rhamnosyl-(1->6)-glucoside,C[C@@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](C)O[C@H]2OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](C)O[C@H]2OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,TRUE
215,FDB000215,Kaempferol 3-O-rhamnosyl-rhamnosyl-glucoside,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,FALSE
216,FDB000216,"Kaempferol 3,7,4'-O-triglucoside",OC[C@H]1O[C@@H](OC2=CC=C(C=C2)C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3O2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](OC2=CC=C(C=C2)C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)C3=C(O)C=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C3O2)[C@H](O)[C@@H](O)[C@@H]1O,FALSE
219,FDB000219,3-Methoxysinensetin,COC1=C(OC)C=C(C=C1)C1=C(OC)C(=O)C2=C(OC)C(OC)=C(OC)C=C2O1,COC1=C(OC)C=C(C=C1)C1=C(OC)C(=O)C2=C(OC)C(OC)=C(OC)C=C2O1,FALSE
221,FDB000221,Ellagic acid glucoside,[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,FALSE
222,FDB000222,"3,4-Dimethoxybenzoic acid",COC1=C(OC)C=C(C=C1)C(O)=O,COC1=C(OC)C=C(C=C1)C(O)=O,FALSE
223,FDB000223,Ellagic acid arabinoside,[H][C@]1(O)CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O,[H][C@]1(O)CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O,FALSE
224,FDB000224,Ellagic acid acetyl-xyloside,[H][C@]1(CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O)OC(C)=O,[H][C@]1(CO[C@@]([H])(OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@]([H])(O)[C@@]1([H])O)OC(C)=O,FALSE
225,FDB000225,Ellagic acid acetyl-arabinoside,CC(=O)O[C@H]1CO[C@@H](OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@H](O)[C@H]1O,CC(=O)O[C@H]1CO[C@@H](OC2=CC3=C4C(OC(=O)C5=CC(O)=C(O)C(OC3=O)=C45)=C2O)[C@H](O)[C@H]1O,FALSE
229,FDB000229,Gallic acid 3-O-gallate,OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1,OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1,TRUE
230,FDB000230,Valoneic acid dilactone,OC(=O)C1=C(OC2=C(O)C3=C4C(=C2)C(=O)OC2=C(O)C(O)=CC(C(=O)O3)=C42)C(O)=C(O)C(O)=C1,OC(=O)C1=C(OC2=C(O)C3=C4C(=C2)C(=O)OC2=C(O)C(O)=CC(C(=O)O3)=C42)C(O)=C(O)C(O)=C1,FALSE
232,FDB000232,Sanguisorbic acid dilactone,OC(=O)C1=CC(OC2=C3C(=O)OC4=C(O)C(O)=CC5=C4C3=C(OC5=O)C(O)=C2O)=C(O)C(O)=C1,OC(=O)C1=CC(OC2=C3C(=O)OC4=C(O)C(O)=CC5=C4C3=C(OC5=O)C(O)=C2O)=C(O)C(O)=C1,FALSE
233,FDB000233,Galloyl glucose,OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1O[C@@H](OC(=O)C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O,TRUE
234,FDB000234,Lambertianin C,OC1=CC(=CC(O)=C1O)C(=O)O[C@@H]1O[C@@H]2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C(OC4=CC(=CC(O)=C4O)C(=O)O[C@@H]4O[C@@H]5COC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C(OC7=CC(=CC(O)=C7O)C(=O)O[C@@H]7O[C@@H]8COC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@H]8[C@@H]8OC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@@H]78)=C6C(=O)O[C@H]5[C@@H]5OC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C=C6C(=O)O[C@@H]45)=C3C(=O)O[C@H]2[C@@H]2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)O[C@@H]12,OC1=CC(=CC(O)=C1O)C(=O)O[C@@H]1O[C@@H]2COC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C(OC4=CC(=CC(O)=C4O)C(=O)O[C@@H]4O[C@@H]5COC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C(OC7=CC(=CC(O)=C7O)C(=O)O[C@@H]7O[C@@H]8COC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@H]8[C@@H]8OC(=O)C9=CC(O)=C(O)C(O)=C9C9=C(O)C(O)=C(O)C=C9C(=O)O[C@@H]78)=C6C(=O)O[C@H]5[C@@H]5OC(=O)C6=CC(O)=C(O)C(O)=C6C6=C(O)C(O)=C(O)C=C6C(=O)O[C@@H]45)=C3C(=O)O[C@H]2[C@@H]2OC(=O)C3=CC(O)=C(O)C(O)=C3C3=C(O)C(O)=C(O)C=C3C(=O)O[C@@H]12,FALSE
236,FDB000236,5-p-Coumaroylquinic acid,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C=C2)[C@@H]1O)C(O)=O,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C=C2)[C@@H]1O)C(O)=O,FALSE
237,FDB000237,4-p-Coumaroylquinic acid,O[C@@H]1CC(O)(C(=O)O)C[C@@H](O)C1OC(=O)\C=C\C1=CC=C(O)C=C1,O[C@@H]1CC(O)(C(=O)O)C[C@@H](O)C1OC(=O)\C=C\C1=CC=C(O)C=C1,FALSE
238,FDB000238,Feruloyl glucose,COC1=C(O)C=CC(\C=C\C(=O)OC2OC(CO)C(O)C(O)C2O)=C1,COC1=C(O)C=CC(\C=C\C(=O)OC2OC(CO)C(O)C(O)C2O)=C1,TRUE
240,FDB000240,p-Coumaroylquinic acid,O[C@@H]1C[C@@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C=C2)[C@H]1O)C(O)=O,O[C@@H]1C[C@@](O)(C[C@@H](OC(=O)\C=C\C2=CC=C(O)C=C2)[C@H]1O)C(O)=O,FALSE
242,FDB000242,"2,5-di-S-Glutathionyl caftaric acid",NC(CCC(=O)NC(CSC1=CC(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)=C(SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)=C1O)C(=O)NCC(O)=O)C(O)=O,NC(CCC(=O)NC(CSC1=CC(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)=C(SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O)C(O)=C1O)C(=O)NCC(O)=O)C(O)=O,FALSE
243,FDB000243,Caffeic acid ethyl ester,CCOC(=O)\C=C\C1=CC(O)=C(O)C=C1,CCOC(=O)\C=C\C1=CC(O)=C(O)C=C1,FALSE
246,FDB000246,2-S-Glutathionyl caftaric acid,NC(CCC(=O)NC(CSC1=C(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)C=CC(O)=C1O)C(=O)NCC(O)=O)C(O)=O,NC(CCC(=O)NC(CSC1=C(\C=C\C(=O)OC(C(O)C(O)=O)C(O)=O)C=CC(O)=C1O)C(=O)NCC(O)=O)C(O)=O,FALSE
247,FDB000247,5-Feruloylquinic acid,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](O)[C@H]2O)C(O)=O)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](O)[C@H]2O)C(O)=O)=CC=C1O,FALSE
248,FDB000248,4-Feruloylquinic acid,COC1=CC(\C=C\C(=O)O[C@H]2[C@H](O)C[C@@](O)(C[C@H]2O)C(O)=O)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@H]2[C@H](O)C[C@@](O)(C[C@H]2O)C(O)=O)=CC=C1O,FALSE
249,FDB000249,3-Feruloylquinic acid,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(O)=O)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(O)=O)=CC=C1O,FALSE
250,FDB000250,5-Sinapoylquinic acid,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](O)[C@H]2O)C(O)=O)=CC(OC)=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](O)[C@H]2O)C(O)=O)=CC(OC)=C1O,FALSE
251,FDB000251,4-Sinapoylquinic acid,COC1=CC(\C=C\C(=O)O[C@H]2[C@H](O)C[C@@](O)(C[C@H]2O)C(O)=O)=CC(OC)=C1O,COC1=CC(\C=C\C(=O)O[C@H]2[C@H](O)C[C@@](O)(C[C@H]2O)C(O)=O)=CC(OC)=C1O,FALSE
252,FDB000252,3-Sinapoylquinic acid,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(O)=O)=CC(OC)=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2O)C(O)=O)=CC(OC)=C1O,FALSE
256,FDB000256,Ferulic acid 4-glucoside,COC1=CC(\C=C\C(O)=O)=CC=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COC1=CC(\C=C\C(O)=O)=CC=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,FALSE
257,FDB000257,p-Coumaroyl tartaric acid glucosidic ester,O[C@@H]([C@H](O)C(O)=O)C(O)=O,O[C@@H]([C@H](O)C(O)=O)C(O)=O,FALSE
258,FDB000258,p-Coumaric acid ethyl ester,[H]\C(=C(\[H])C1=CC=C(O)C=C1)C(=O)OCC,[H]\C(=C(\[H])C1=CC=C(O)C=C1)C(=O)OCC,TRUE
262,FDB000262,Hydroxycaffeic acid,[H]\C(=C(\[H])C1=C(O)C(O)=C(O)C=C1)C(O)=O,[H]\C(=C(\[H])C1=C(O)C(O)=C(O)C=C1)C(O)=O,FALSE
263,FDB000263,5-5'-Dehydrodiferulic acid,COC1=C(O)C(=CC(\C=C\C(O)=O)=C1)C1=CC(\C=C\C(O)=O)=CC(OC)=C1O,COC1=C(O)C(=CC(\C=C\C(O)=O)=C1)C1=CC(\C=C\C(O)=O)=CC(OC)=C1O,FALSE
264,FDB000264,5-8'-Dehydrodiferulic acid,COC1=CC(\C=C/C(O)=O)=CC(\C(=C/C2=CC(OC)=C(O)C=C2)C(O)=O)=C1O,COC1=CC(\C=C/C(O)=O)=CC(\C(=C/C2=CC(OC)=C(O)C=C2)C(O)=O)=C1O,FALSE
266,FDB000266,"1,2-Diferuloylgentiobiose",COC1=CC(\C=C\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O,FALSE
269,FDB000269,"1-Sinapoyl-2,2'-diferuloylgentiobiose",COC1=CC(\C=C\C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](OC(=O)\C=C\C4=CC(OC)=C(O)C(OC)=C4)[C@H](OC(=O)\C=C\C4=CC=C(O)C(OC)=C4)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@H]2[C@H](OC[C@H]3O[C@@H](OC(=O)\C=C\C4=CC(OC)=C(O)C(OC)=C4)[C@H](OC(=O)\C=C\C4=CC=C(O)C(OC)=C4)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)=CC=C1O,FALSE
270,FDB000270,"1,2,2'-Triferuloylgentiobiose",COC1=CC(\C=C\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@@H](O)[C@H](O)[C@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@@H](O)[C@H](O)[C@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)=CC=C1O,FALSE
271,FDB000271,8-4'-Dehydrodiferulic acid,COC1=C(O)C=CC(\C=C(\OC2=C(OC)C=C(\C=C/C(O)=O)C=C2)C(O)=O)=C1,COC1=C(O)C=CC(\C=C(\OC2=C(OC)C=C(\C=C/C(O)=O)C=C2)C(O)=O)=C1,FALSE
273,FDB000273,5-8'-Benzofuran dehydrodiferulic acid,COC1=C2OC(C(C(O)=O)C2=CC(\C=C\C(O)=O)=C1)C1=CC=C(O)C(OC)=C1,COC1=C2OC(C(C(O)=O)C2=CC(\C=C\C(O)=O)=C1)C1=CC=C(O)C(OC)=C1,FALSE
275,FDB000275,Cis-5-Caffeoylquinic acid,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C/C2=CC=C(O)C(O)=C2)[C@@H]1O)C(O)=O,O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C/C2=CC=C(O)C(O)=C2)[C@@H]1O)C(O)=O,FALSE
276,FDB000276,"3,4-Diferuloylquinic acid",COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)C(O)=O)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@](O)(C[C@@H](O)[C@@H]2OC(=O)\C=C\C2=CC=C(O)C(OC)=C2)C(O)=O)=CC=C1O,FALSE
277,FDB000277,"3,5-Diferuloylquinic acid",COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@H]2O)C(O)=O)=CC=C1O,COC1=CC(\C=C\C(=O)O[C@@H]2C[C@@](O)(C[C@@H](OC(=O)\C=C\C3=CC=C(O)C(OC)=C3)[C@H]2O)C(O)=O)=CC=C1O,FALSE
279,FDB000279,Dicaffeoylquinic acid,O[C@H]1[C@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)C[C@@](O)(C[C@H]1OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(=O)O,O[C@H]1[C@H](OC(=O)\C=C\C2=CC=C(O)C(O)=C2)C[C@@](O)(C[C@H]1OC(=O)\C=C\C1=CC=C(O)C(O)=C1)C(=O)O,FALSE
283,FDB000283,Avenanthramide 2p,OC(=O)C1=CC(O)=CC=C1NC(=O)\C=C\C1=CC=C(O)C=C1,OC(=O)C1=CC(O)=CC=C1NC(=O)\C=C\C1=CC=C(O)C=C1,FALSE
284,FDB000284,Avenanthramide 2c,OC(=O)C1=CC(O)=CC=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1,OC(=O)C1=CC(O)=CC=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1,FALSE
285,FDB000285,Avenanthramide 2f,COC1=C(O)C=CC(\C=C\C(=O)NC2=CC=C(O)C=C2C(O)=O)=C1,COC1=C(O)C=CC(\C=C\C(=O)NC2=CC=C(O)C=C2C(O)=O)=C1,FALSE
290,FDB000290,p-Coumaroyl glycolic acid,OC(=O)COC(=O)\C=C\C1=CC=C(O)C=C1,OC(=O)COC(=O)\C=C\C1=CC=C(O)C=C1,FALSE
298,FDB000298,Caffeoyl aspartic acid,OC(=O)CC(NC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O,OC(=O)CC(NC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O,FALSE
299,FDB000299,p-Coumaroyl aspartic acid,OC(=O)CC(NC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O,OC(=O)CC(NC(=O)\C=C\C1=CC=C(O)C=C1)C(O)=O,FALSE
304,FDB000304,Avenanthramide K,OC(=O)C1=CC=C(O)C=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1,OC(=O)C1=CC=C(O)C=C1NC(=O)\C=C\C1=CC(O)=C(O)C=C1,FALSE
307,FDB000307,24-Methylcholestanol ferulate,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4CC[C@@]3([H])C2)[C@H](C)CCC(C)C(C)C)=C1,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4CC[C@@]3([H])C2)[C@H](C)CCC(C)C(C)C)=C1,FALSE
308,FDB000308,24-Methylcholesterol ferulate,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@@]3(C)C(=CCC4C5CC[C@H]([C@H](C)CCC(C)C(C)C)[C@@]5(C)CCC34)C2)=C1,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@@]3(C)C(=CCC4C5CC[C@H]([C@H](C)CCC(C)C(C)C)[C@@]5(C)CCC34)C2)=C1,FALSE
309,FDB000309,24-Methyllathosterol ferulate,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4=CC[C@@]3([H])C2)[C@H](C)CCC(C)C(C)C)=C1,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4=CC[C@@]3([H])C2)[C@H](C)CCC(C)C(C)C)=C1,FALSE
312,FDB000312,Schottenol 3-ferulate,CC[C@H](CC[C@@H](C)[C@H]1CCC2C3=CC[C@@]4([H])C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(=O)\C=C\C1=CC(OC)=C(O)C=C1)C(C)C,CC[C@H](CC[C@@H](C)[C@H]1CCC2C3=CC[C@@]4([H])C[C@H](CC[C@]4(C)C3CC[C@]12C)OC(=O)\C=C\C1=CC(OC)=C(O)C=C1)C(C)C,FALSE
313,FDB000313,24-Methylenecholestanol ferulate,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4CC[C@@]3([H])C2)[C@H](C)CCC(=C)C(C)C)=C1,COC1=C(O)C=CC(\C=C\C(=O)O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@H](CCC5C4CC[C@@]3([H])C2)[C@H](C)CCC(=C)C(C)C)=C1,FALSE
316,FDB000316,"3,4-Dihydroxyphenylacetic acid",OC(=O)CC1=CC(O)=C(O)C=C1,OC(=O)CC1=CC(O)=C(O)C=C1,FALSE
317,FDB000317,Homoveratric acid,COC1=CC=C(CC(O)=O)C=C1OC,COC1=CC=C(CC(O)=O)C=C1OC,FALSE
318,FDB000318,Methoxyphenylacetic acid,COC(C(O)=O)C1=CC=CC=C1,COC(C(O)=O)C1=CC=CC=C1,FALSE
319,FDB000319,delta-Viniferin,[H][C@@]1(OC2=C(C=C(\C=C\C3=CC(O)=CC(O)=C3)C=C2)[C@]1([H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1,[H][C@@]1(OC2=C(C=C(\C=C\C3=CC(O)=CC(O)=C3)C=C2)[C@]1([H])C1=CC(O)=CC(O)=C1)C1=CC=C(O)C=C1,FALSE
325,FDB000325,7-Hydroxymatairesinol,COC1=CC(C[C@H]2COC(=O)C2[C@H](O)C2=CC=C(O)C(OC)=C2)=CC=C1O,COC1=CC(C[C@H]2COC(=O)C2[C@H](O)C2=CC=C(O)C(OC)=C2)=CC=C1O,FALSE
326,FDB000326,Isohydroxymatairesinol,[H][C@@]1(CO)[C@H](OC(=O)[C@]1([H])CC1=CC(OC)=C(O)C=C1)C1=CC=C(O)C(OC)=C1,[H][C@@]1(CO)[C@H](OC(=O)[C@]1([H])CC1=CC(OC)=C(O)C=C1)C1=CC=C(O)C(OC)=C1,FALSE
327,FDB000327,Secoisolariciresinol-sesquilignan,COC1=CC(CC(CO)C(CO)CC2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O,COC1=CC(CC(CO)C(CO)CC2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O,FALSE
328,FDB000328,Cyclolariciresinol,COC1=CC2=C(C=C1O)[C@@H]([C@@H](CO)[C@H](CO)C2)C1=CC=C(O)C(OC)=C1,COC1=CC2=C(C=C1O)[C@@H]([C@@H](CO)[C@H](CO)C2)C1=CC=C(O)C(OC)=C1,FALSE
329,FDB000329,7-Oxomatairesinol,COC1=CC(C[C@H]2COC(=O)C2C(=O)C2=CC=C(O)C(OC)=C2)=CC=C1O,COC1=CC(C[C@H]2COC(=O)C2C(=O)C2=CC=C(O)C(OC)=C2)=CC=C1O,FALSE
330,FDB000330,Todolactol A,COC1=CC(CC2C(O)OCC2C(O)C2=CC=C(O)C(OC)=C2)=CC=C1O,COC1=CC(CC2C(O)OCC2C(O)C2=CC=C(O)C(OC)=C2)=CC=C1O,FALSE
331,FDB000331,Conidendrin,COC1=CC2=C(C=C1O)[C@H]([C@@H]1COC(=O)[C@@H]1C2)C1=CC=C(O)C(OC)=C1,COC1=CC2=C(C=C1O)[C@H]([C@@H]1COC(=O)[C@@H]1C2)C1=CC=C(O)C(OC)=C1,FALSE
332,FDB000332,7-Hydroxysecoisolariciresinol,CC[C@H](CC1=CC=C(O)C(OC)=C1)[C@H](CC)C(O)C1=CC=C(O)C(OC)=C1,CC[C@H](CC1=CC=C(O)C(OC)=C1)[C@H](CC)C(O)C1=CC=C(O)C(OC)=C1,FALSE
333,FDB000333,Lariciresinol-sesquilignan,COC1=CC(CC2COC(C2CO)C2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O,COC1=CC(CC2COC(C2CO)C2=CC=C(OC(CO)C(O)C3=CC=C(O)C(OC)=C3)C(OC)=C2)=CC=C1O,FALSE
334,FDB000334,Episesaminol,[H][C@]12CO[C@@H](C3=CC4=C(OCO4)C=C3O)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1,[H][C@]12CO[C@@H](C3=CC4=C(OCO4)C=C3O)[C@@]1([H])CO[C@@H]2C1=CC2=C(OCO2)C=C1,FALSE
336,FDB000336,4-Vinylsyringol,COC1=CC(\C=C\C2=CC=CC=C2)=CC(O)=C1O,COC1=CC(\C=C\C2=CC=CC=C2)=CC(O)=C1O,FALSE
337,FDB000337,Mellein,C[C@@H]1CC2=CC=CC(O)=C2C(=O)O1,C[C@@H]1CC2=CC=CC(O)=C2C(=O)O1,FALSE
338,FDB000338,2-Methoxy-5-prop-1-enylphenol,COC1=C(O)C=C(C=CC)C=C1,COC1=C(O)C=C(C=CC)C=C1,FALSE
340,FDB000340,"1,4-Naphtoquinone",O=C1C=CC(=O)C2=CC=CC=C12,O=C1C=CC(=O)C2=CC=CC=C12,FALSE
341,FDB000341,"5,5',6,6'-Tetrahydroxy-3,3'-biindolyl",OC1=CC2=C(C=C1O)C(=CN2)C1=CNC2=C1C=C(O)C(O)=C2,OC1=CC2=C(C=C1O)C(=CN2)C1=CNC2=C1C=C(O)C(O)=C2,FALSE
